Company_ID,Date,Sponsor,Govt,Institute,Foreign,Public
DSE-1-8216,"Jun 30, 2022",33.04,0.00,28.73,0.00,38.23
DSE-1-8216,"Apr 30, 2023",33.04,0.00,20.15,0.00,46.81
DSE-1-8216,"May 31, 2023",33.04,0.00,21.69,0.00,45.27
DSE-2-9128,"Jun 30, 2022",30.01,0.00,27.96,0.00,42.03
DSE-2-9128,"Apr 30, 2023",30.01,0.00,35.34,0.00,34.65
DSE-2-9128,"May 31, 2023",30.01,0.00,33.25,0.00,36.74
DSE-3-1079,"Jun 30, 2022",15.51,0.00,21.56,0.00,62.93
DSE-3-1079,"Apr 30, 2023",15.51,0.00,14.40,0.00,70.09
DSE-3-1079,"May 31, 2023",15.51,0.00,14.52,0.00,69.97
DSE-4-2636,"Dec 31, 2021",31.67,0.57,23.49,0.88,43.39
DSE-4-2636,"Apr 30, 2023",31.67,0.57,22.83,0.79,44.14
DSE-4-2636,"May 31, 2023",31.67,0.57,22.82,0.79,44.15
DSE-6-8986,"Jun 30, 2022",65.06,0.00,10.66,0.11,24.17
DSE-6-8986,"Apr 30, 2023",49.58,0.00,14.25,0.10,36.07
DSE-6-8986,"May 31, 2023",49.58,0.00,14.25,0.10,36.07
DSE-7-3101,"Jun 30, 2022",35.28,0.00,40.75,0.00,23.97
DSE-7-3101,"Apr 30, 2023",36.07,0.00,41.07,0.00,22.86
DSE-7-3101,"May 31, 2023",36.07,0.00,41.07,0.00,22.86
DSE-8-5328,"Jun 30, 2022",66.02,0.00,17.96,0.00,16.02
DSE-8-5328,"Apr 30, 2023",66.02,0.00,20.61,0.00,13.37
DSE-8-5328,"May 31, 2023",66.02,0.00,19.94,0.00,14.04
DSE-9-4457,"Jun 30, 2022",39.83,0.00,31.05,0.13,28.99
DSE-9-4457,"Apr 30, 2023",39.88,0.00,30.32,0.14,29.66
DSE-9-4457,"May 31, 2023",39.88,0.00,30.04,0.14,29.94
DSE-10-2149,"Jun 30, 2022",31.80,0.00,27.23,0.01,40.96
DSE-10-2149,"Apr 30, 2023",31.80,0.00,25.25,0.00,42.95
DSE-10-2149,"May 31, 2023",31.80,0.00,25.25,0.00,42.95
DSE-11-3037,"Jun 30, 2022",12.04,0.00,25.13,3.11,59.72
DSE-11-3037,"Apr 30, 2023",12.04,0.00,21.84,0.27,65.85
DSE-11-3037,"May 31, 2023",12.04,0.00,21.84,0.27,65.85
DSE-12-7292,"Jun 30, 2022",51.56,0.00,16.57,1.99,29.88
DSE-12-7292,"Apr 30, 2023",44.91,0.00,16.71,1.99,36.39
DSE-12-7292,"May 31, 2023",44.91,0.00,18.74,1.99,34.36
DSE-13-2810,"Jun 30, 2022",30.02,0.00,23.55,0.00,46.43
DSE-13-2810,"Apr 30, 2023",30.02,0.00,18.71,0.00,51.27
DSE-13-2810,"May 31, 2023",30.02,0.00,25.60,0.00,44.38
DSE-14-3585,"Jun 30, 2022",30.29,0.00,36.51,0.00,33.20
DSE-14-3585,"Apr 30, 2023",27.84,0.00,35.96,0.00,36.20
DSE-14-3585,"May 31, 2023",27.84,0.00,35.96,0.00,36.20
DSE-15-1778,"Jun 30, 2022",30.00,0.00,36.73,0.00,33.27
DSE-15-1778,"Apr 30, 2023",29.32,0.00,36.58,0.00,34.10
DSE-15-1778,"May 31, 2023",29.32,0.00,37.26,0.00,33.42
DSE-16-3847,"Jun 30, 2022",32.76,0.00,10.91,0.00,56.33
DSE-16-3847,"Apr 30, 2023",32.76,0.00,10.06,0.00,57.18
DSE-16-3847,"May 31, 2023",32.76,0.00,7.73,0.00,59.51
DSE-17-4680,"Dec 31, 2021",30.15,0.00,14.12,0.00,55.73
DSE-17-4680,"Apr 30, 2023",30.15,0.00,16.02,0.00,53.83
DSE-17-4680,"May 31, 2023",30.15,0.00,17.47,0.00,52.38
DSE-18-2238,"Mar 31, 2022",10.00,0.00,52.60,0.00,37.40
DSE-18-2238,"Apr 30, 2023",10.00,0.00,53.25,0.00,36.75
DSE-18-2238,"May 31, 2023",10.00,0.00,53.32,0.00,36.68
DSE-20-3744,"Jun 30, 2022",33.35,0.00,11.22,0.00,55.43
DSE-20-3744,"Apr 30, 2023",33.35,0.00,14.61,0.00,52.04
DSE-20-3744,"May 31, 2023",33.35,0.00,25.09,0.00,41.56
DSE-21-3355,"Jun 30, 2022",25.63,0.01,19.96,0.00,54.40
DSE-21-3355,"Apr 30, 2023",25.63,0.01,16.46,0.00,57.90
DSE-21-3355,"May 31, 2023",25.63,0.01,16.67,0.00,57.69
DSE-22-1706,"Dec 31, 2021",41.87,0.00,29.35,0.52,28.26
DSE-22-1706,"Apr 30, 2023",42.37,0.00,30.38,0.45,26.80
DSE-22-1706,"May 31, 2023",45.46,0.00,27.42,0.45,26.67
DSE-23-6145,"Jun 30, 2022",30.46,0.00,7.80,0.00,61.74
DSE-23-6145,"Apr 30, 2023",30.46,0.00,4.14,0.00,65.40
DSE-23-6145,"May 31, 2023",30.46,0.00,4.47,0.00,65.07
DSE-24-9209,"Jun 30, 2022",40.74,0.00,11.64,0.00,47.62
DSE-24-9209,"Apr 30, 2023",40.74,0.00,6.43,0.00,52.83
DSE-24-9209,"May 31, 2023",40.74,0.00,6.44,0.00,52.82
DSE-25-8398,"Jun 30, 2022",63.26,0.00,10.33,0.05,26.36
DSE-25-8398,"Apr 30, 2023",63.26,0.00,7.87,0.05,28.82
DSE-25-8398,"May 31, 2023",63.26,0.00,10.26,0.05,26.43
DSE-26-9888,"Jun 30, 2022",75.25,0.00,9.63,0.00,13.12
DSE-26-9888,"Mar 31, 2023",77.25,0.00,5.70,0.00,17.05
DSE-26-9888,"Apr 30, 2023",77.25,0.00,6.70,0.00,16.05
DSE-27-7619,"Jun 30, 2022",40.15,0.00,16.24,0.00,43.61
DSE-27-7619,"Apr 30, 2023",40.15,0.00,16.23,0.00,43.62
DSE-27-7619,"May 31, 2023",40.15,0.00,16.26,0.00,43.59
DSE-28-7767,"Jun 30, 2022",44.43,0.00,5.02,0.00,50.55
DSE-28-7767,"Apr 30, 2023",44.43,0.00,5.50,0.00,50.07
DSE-28-7767,"May 31, 2023",44.43,0.00,4.74,0.00,50.83
DSE-29-2905,"Jun 30, 2022",35.32,0.00,22.55,0.00,42.13
DSE-29-2905,"Apr 30, 2023",35.32,0.00,27.72,0.00,36.96
DSE-29-2905,"May 31, 2023",35.32,0.00,21.16,0.00,43.52
DSE-30-3926,"Jun 30, 2022",30.65,0.00,23.96,0.13,45.26
DSE-30-3926,"Apr 30, 2023",30.65,0.00,24.08,0.43,44.84
DSE-30-3926,"May 31, 2023",30.65,0.00,23.00,0.43,45.92
DSE-31-1842,"Jun 30, 2022",36.06,0.00,4.26,0.00,59.68
DSE-31-1842,"Apr 30, 2023",53.39,0.00,15.72,0.00,30.89
DSE-31-1842,"May 31, 2023",53.39,0.00,8.97,0.00,37.64
DSE-32-8534,"Jun 30, 2022",31.75,0.00,24.26,0.00,43.99
DSE-32-8534,"Apr 30, 2023",30.86,0.00,15.44,0.00,53.70
DSE-32-8534,"May 31, 2023",30.86,0.00,16.34,0.00,52.80
DSE-33-1218,"Jun 30, 2022",52.98,0.00,13.14,0.25,33.63
DSE-33-1218,"Apr 30, 2023",52.98,0.00,14.88,0.25,31.89
DSE-33-1218,"May 31, 2023",52.98,0.00,13.41,0.25,33.36
DSE-34-6769,"Jun 30, 2022",30.40,0.00,30.00,0.00,39.60
DSE-34-6769,"Apr 30, 2023",30.40,0.00,34.52,0.00,35.08
DSE-34-6769,"May 31, 2023",30.40,0.00,37.72,0.00,31.88
DSE-35-4477,"Jun 30, 2018",21.19,0.00,23.60,0.69,54.52
DSE-35-4477,"Jul 31, 2021",20.24,0.00,21.93,0.50,57.33
DSE-35-4477,"Sep 30, 2021",20.24,0.00,20.53,0.42,58.81
DSE-37-8220,"Jun 30, 2022",45.92,0.00,10.45,0.00,43.63
DSE-37-8220,"Apr 30, 2023",63.58,0.00,11.90,0.00,24.52
DSE-37-8220,"May 31, 2023",63.58,0.00,11.74,0.00,24.68
DSE-38-4016,"Jun 30, 2022",45.92,0.00,10.45,0.00,43.63
DSE-38-4016,"Apr 30, 2023",45.92,0.00,11.45,0.00,42.63
DSE-38-4016,"May 31, 2023",45.92,0.00,11.70,0.00,42.38
DSE-39-8925,"Jun 30, 2022",36.08,0.00,33.71,0.00,30.21
DSE-39-8925,"Apr 30, 2023",35.79,0.00,33.46,0.00,30.75
DSE-39-8925,"May 31, 2023",35.79,0.00,35.61,0.00,28.60
DSE-40-1052,"Dec 31, 2021",47.63,0.00,26.67,0.00,25.70
DSE-40-1052,"Apr 30, 2023",42.67,0.00,4.85,0.00,52.48
DSE-40-1052,"May 31, 2023",42.67,0.00,6.85,0.00,50.48
DSE-41-8368,"Dec 31, 2021",37.66,0.00,25.38,0.00,36.96
DSE-41-8368,"Apr 30, 2023",39.66,0.00,30.57,0.00,29.77
DSE-41-8368,"May 31, 2023",39.66,0.00,30.27,0.00,30.07
DSE-42-1250,"Jun 30, 2022",3.24,0.00,32.55,0.17,64.04
DSE-42-1250,"Apr 30, 2023",3.24,0.00,32.55,0.17,64.04
DSE-42-1250,"May 31, 2023",3.24,0.00,32.55,0.17,64.04
DSE-43-1325,"Jun 30, 2022",0.00,51.00,16.60,0.00,32.40
DSE-43-1325,"Apr 30, 2023",0.00,51.00,16.72,0.00,32.28
DSE-43-1325,"May 31, 2023",0.00,51.00,16.76,0.00,32.24
DSE-44-5427,"Jun 30, 2022",23.93,0.00,10.49,0.00,65.58
DSE-44-5427,"Apr 30, 2023",22.81,0.00,9.14,0.00,68.05
DSE-44-5427,"May 31, 2023",20.07,0.00,9.62,0.00,70.31
DSE-45-8949,"Jun 30, 2022",31.00,0.00,5.88,0.00,63.13
DSE-45-8949,"Apr 30, 2023",30.99,0.00,5.69,0.00,63.32
DSE-45-8949,"May 31, 2023",30.99,0.00,5.95,0.00,63.06
DSE-46-9346,"Dec 31, 2022",53.36,0.00,35.72,0.21,10.71
DSE-46-9346,"Apr 30, 2023",49.28,0.00,39.77,0.21,10.74
DSE-46-9346,"May 31, 2023",49.27,0.00,39.84,0.21,10.68
DSE-47-2060,"Jun 30, 2022",31.87,0.00,27.51,0.00,40.62
DSE-47-2060,"Apr 30, 2023",31.43,0.00,26.70,0.00,41.87
DSE-47-2060,"May 31, 2023",31.43,0.00,24.73,0.00,43.84
DSE-48-4898,"Dec 31, 2021",70.00,0.00,20.52,1.58,7.90
DSE-48-4898,"Apr 30, 2023",70.00,0.00,19.96,1.35,8.69
DSE-48-4898,"May 31, 2023",70.00,0.00,19.85,1.35,8.80
DSE-49-1999,"Dec 31, 2022",72.91,0.64,12.76,6.39,7.30
DSE-49-1999,"Apr 30, 2023",72.91,0.64,12.86,6.25,7.34
DSE-49-1999,"May 31, 2023",72.91,0.64,12.87,6.23,7.35
DSE-50-9315,"Dec 31, 2021",30.07,0.00,21.71,0.15,48.07
DSE-50-9315,"Apr 30, 2023",30.07,0.00,23.19,0.00,46.74
DSE-50-9315,"May 31, 2023",30.07,0.00,23.19,0.00,46.74
DSE-51-9825,"Jun 30, 2022",30.01,0.00,33.22,0.30,36.47
DSE-51-9825,"Apr 30, 2023",30.01,0.00,21.20,0.14,48.65
DSE-51-9825,"May 31, 2023",30.01,0.00,21.23,0.14,48.62
DSE-52-6386,"Jun 30, 2022",30.98,0.00,21.92,0.52,46.58
DSE-52-6386,"Apr 30, 2023",30.98,0.00,20.56,0.47,47.99
DSE-52-6386,"May 31, 2023",30.98,0.00,20.86,0.46,47.70
DSE-53-6509,"Jun 30, 2022",30.06,0.00,11.68,0.00,58.26
DSE-53-6509,"Apr 30, 2023",30.06,0.00,16.77,0.00,53.17
DSE-53-6509,"May 31, 2023",30.06,0.00,10.71,0.00,59.23
DSE-54-7470,"Jun 30, 2022",30.00,0.00,4.96,0.00,65.04
DSE-54-7470,"Apr 30, 2023",30.00,0.00,4.64,0.00,65.36
DSE-54-7470,"May 31, 2023",30.00,0.00,4.12,0.00,65.88
DSE-55-1400,"Dec 31, 2022",31.20,0.00,12.28,0.00,56.52
DSE-55-1400,"Apr 30, 2023",31.20,0.00,14.73,0.00,54.07
DSE-55-1400,"May 31, 2023",31.20,0.00,15.09,0.00,53.71
DSE-56-2086,"Jun 30, 2022",61.88,0.00,8.96,0.03,29.14
DSE-56-2086,"Apr 30, 2023",61.88,0.00,6.60,0.03,31.49
DSE-56-2086,"May 31, 2023",61.88,0.00,6.45,0.03,31.64
DSE-57-5536,"Jun 30, 2022",0.00,99.68,0.00,0.19,0.13
DSE-57-5536,"Apr 30, 2023",0.00,99.68,0.00,0.19,0.13
DSE-57-5536,"May 31, 2023",0.00,99.68,0.00,0.19,0.13
DSE-58-6384,"Jun 30, 2022",30.32,0.00,10.27,0.79,58.62
DSE-58-6384,"Apr 30, 2023",30.32,0.00,8.85,0.81,60.02
DSE-58-6384,"May 31, 2023",30.32,0.00,9.02,0.81,59.85
DSE-59-8594,"Jun 30, 2022",49.19,0.00,22.82,0.00,27.99
DSE-59-8594,"Apr 30, 2023",49.19,0.00,23.83,0.00,26.98
DSE-59-8594,"May 31, 2023",49.19,0.00,22.65,0.00,28.16
DSE-60-4901,"Jun 30, 2019",31.01,0.00,2.88,0.72,65.39
DSE-60-4901,"Apr 30, 2023",31.01,0.00,2.88,0.72,65.39
DSE-60-4901,"May 31, 2023",31.01,0.00,2.88,0.72,65.39
DSE-61-7294,"Jun 30, 2022",34.97,0.00,15.23,0.00,49.80
DSE-61-7294,"Apr 30, 2023",34.97,0.00,13.11,0.00,51.92
DSE-61-7294,"May 31, 2023",34.97,0.00,14.62,0.00,50.41
DSE-62-5549,"Jun 30, 2022",30.00,0.00,34.05,0.00,35.95
DSE-62-5549,"Apr 30, 2023",30.00,0.00,36.14,0.00,33.86
DSE-62-5549,"May 31, 2023",30.00,0.00,36.16,0.00,33.84
DSE-63-9682,"Jun 30, 2021",53.23,0.00,29.84,0.05,16.88
DSE-63-9682,"Apr 30, 2023",53.23,0.00,29.09,0.00,17.68
DSE-63-9682,"May 31, 2023",53.23,0.00,27.97,0.00,18.80
DSE-64-5613,"Mar 31, 2022",95.00,0.00,3.73,0.13,1.14
DSE-64-5613,"Apr 30, 2023",95.00,0.00,3.68,0.20,1.12
DSE-64-5613,"May 31, 2023",95.00,0.00,3.67,0.20,1.13
DSE-65-2535,"Dec 31, 2020",0.00,0.00,0.00,0.00,0.00
DSE-65-2535,"Mar 31, 2023",0.00,0.00,95.69,0.00,4.31
DSE-65-2535,"Apr 30, 2023",0.00,0.00,95.67,0.00,4.33
DSE-66-4157,"Jun 30, 2022",33.94,0.00,28.80,0.76,36.50
DSE-66-4157,"Apr 30, 2023",33.19,0.00,31.37,0.89,34.55
DSE-66-4157,"May 31, 2023",33.19,0.00,31.97,0.89,33.95
DSE-67-4577,"Dec 31, 2021",38.27,0.00,26.33,0.00,35.40
DSE-67-4577,"Apr 30, 2023",37.87,0.00,41.59,0.00,20.54
DSE-67-4577,"May 31, 2023",37.87,0.00,41.62,0.00,20.51
DSE-68-1586,"Dec 31, 2020",34.73,0.00,47.73,0.00,17.54
DSE-68-1586,"Apr 30, 2023",40.55,0.00,41.00,0.00,18.45
DSE-68-1586,"May 31, 2023",40.55,0.00,41.02,0.00,18.43
DSE-69-3757,"Dec 31, 2021",60.13,0.00,17.50,0.09,22.28
DSE-69-3757,"Apr 30, 2023",60.13,0.00,5.23,0.00,34.64
DSE-69-3757,"May 31, 2023",60.13,0.00,5.51,0.00,34.36
DSE-70-7862,"Jun 30, 2022",70.86,0.00,6.42,0.00,22.72
DSE-70-7862,"Apr 30, 2023",70.86,0.00,8.60,0.00,20.54
DSE-70-7862,"May 31, 2023",70.86,0.00,10.07,0.00,19.07
DSE-71-2759,"Jun 30, 2022",38.15,0.00,7.17,0.00,54.68
DSE-71-2759,"Apr 30, 2023",38.15,0.00,6.99,0.00,54.86
DSE-71-2759,"May 30, 2023",38.15,0.00,7.01,0.00,54.84
DSE-72-3331,"Dec 31, 2022",46.24,0.00,13.14,33.64,6.98
DSE-72-3331,"Apr 30, 2023",46.24,0.00,13.27,33.40,7.09
DSE-72-3331,"May 31, 2023",46.24,0.00,13.32,33.33,7.11
DSE-73-9645,"Jun 30, 2022",0.00,52.10,24.30,0.00,23.60
DSE-73-9645,"Apr 30, 2023",0.00,52.10,23.90,0.00,24.00
DSE-73-9645,"May 31, 2023",0.00,52.10,23.90,0.00,24.00
DSE-74-3730,"Jun 30, 2022",0.01,73.84,16.59,2.72,6.85
DSE-74-3730,"Apr 30, 2023",0.00,73.84,15.47,2.80,7.89
DSE-74-3730,"May 31, 2023",0.00,73.84,15.73,2.75,7.68
DSE-75-7780,"Jun 30, 2022",47.12,0.00,14.47,17.49,20.92
DSE-75-7780,"Apr 30, 2023",47.12,0.00,14.77,17.29,20.82
DSE-75-7780,"May 31, 2023",47.12,0.00,14.77,17.29,20.82
DSE-76-7252,"Jun 30, 2022",72.09,0.00,17.27,0.39,10.25
DSE-76-7252,"Apr 30, 2023",72.09,0.00,17.48,0.31,10.12
DSE-76-7252,"May 31, 2023",72.09,0.00,17.53,0.31,10.07
DSE-77-7929,"Jun 30, 2022",30.14,0.00,21.82,28.61,19.43
DSE-77-7929,"Apr 30, 2023",30.14,0.00,23.64,28.95,17.27
DSE-77-7929,"May 31, 2023",30.14,0.00,23.76,28.90,17.20
DSE-78-7153,"Jun 30, 2021",35.67,0.00,24.09,0.02,40.22
DSE-78-7153,"May 31, 2022",35.67,0.00,24.64,0.02,39.67
DSE-78-7153,"Jun 30, 2022",35.67,0.00,24.64,0.02,39.67
DSE-79-8132,"Jun 30, 2022",19.95,0.00,25.13,0.00,54.92
DSE-79-8132,"Apr 30, 2023",19.95,0.00,27.35,0.00,52.70
DSE-79-8132,"May 31, 2023",19.95,0.00,23.96,0.00,56.09
DSE-80-8021,"Jun 30, 2022",66.56,0.00,1.55,0.00,31.89
DSE-80-8021,"Apr 30, 2023",66.56,0.00,1.87,0.00,31.57
DSE-80-8021,"May 31, 2023",66.56,0.00,1.24,0.00,32.20
DSE-81-8873,"Dec 31, 2021",0.00,0.00,0.00,0.00,0.00
DSE-81-8873,"Apr 30, 2023",0.00,0.00,65.00,0.00,35.00
DSE-81-8873,"May 31, 2023",0.00,0.00,65.00,0.00,35.00
DSE-82-8248,"Dec 31, 2022",33.98,1.32,15.46,0.00,49.24
DSE-82-8248,"Apr 30, 2023",33.98,1.32,14.54,0.00,50.16
DSE-82-8248,"May 31, 2023",38.66,1.32,14.54,0.00,45.48
DSE-83-7588,"Jun 30, 2022",25.89,0.00,11.01,0.00,63.10
DSE-83-7588,"Apr 30, 2023",25.89,0.00,10.35,0.00,63.76
DSE-83-7588,"May 31, 2023",25.89,0.00,10.73,0.00,63.38
DSE-84-8076,"Dec 31, 2021",32.70,0.00,22.73,3.57,41.00
DSE-84-8076,"Apr 30, 2023",30.42,0.00,26.03,5.10,38.45
DSE-84-8076,"May 31, 2023",30.42,0.00,27.00,5.01,37.57
DSE-85-4476,"Dec 31, 2022",36.06,0.00,11.75,0.12,52.07
DSE-85-4476,"Apr 30, 2023",36.06,0.00,18.35,0.12,45.47
DSE-85-4476,"May 31, 2023",36.06,0.00,28.18,0.11,35.65
DSE-86-3713,"Dec 31, 2021",60.00,0.00,8.50,0.00,31.50
DSE-86-3713,"Apr 30, 2023",60.00,0.00,7.44,0.00,32.56
DSE-86-3713,"May 31, 2023",60.00,0.00,11.55,0.00,28.45
DSE-87-9554,"Jun 30, 2016",30.29,0.00,15.04,0.00,54.67
DSE-87-9554,"Jun 30, 2017",21.14,0.00,14.49,0.00,64.37
DSE-87-9554,"Jul 31, 2017",22.14,0.00,15.67,0.00,62.19
DSE-88-4831,"Jun 30, 2022",30.03,0.00,35.59,0.00,34.38
DSE-88-4831,"Apr 30, 2023",30.34,0.00,35.54,0.00,34.12
DSE-88-4831,"May 31, 2023",30.34,0.00,35.29,0.00,34.37
DSE-89-7138,"Dec 31, 2021",32.25,0.00,7.61,0.00,60.14
DSE-89-7138,"Apr 30, 2023",32.25,0.00,9.85,0.00,57.90
DSE-89-7138,"May 31, 2023",32.25,0.00,12.02,0.00,55.73
DSE-90-8875,"Jun 30, 2022",30.07,0.00,20.87,0.00,49.06
DSE-90-8875,"Apr 30, 2023",30.07,0.00,11.06,0.00,58.87
DSE-90-8875,"May 31, 2023",30.07,0.00,11.04,0.00,58.89
DSE-91-2517,"Jun 30, 2022",67.08,0.00,17.66,0.10,15.16
DSE-91-2517,"Apr 30, 2023",67.08,0.00,17.68,0.06,15.18
DSE-91-2517,"May 31, 2023",67.08,0.00,17.76,0.06,15.10
DSE-92-6000,"Dec 31, 2021",60.00,0.00,5.13,0.02,34.85
DSE-92-6000,"Apr 30, 2023",60.00,0.00,7.92,0.03,32.05
DSE-92-6000,"May 31, 2023",55.64,0.00,13.26,0.03,31.07
DSE-93-4342,"Jun 30, 2022",45.31,0.00,16.03,0.25,38.41
DSE-93-4342,"Apr 30, 2023",45.31,0.00,15.39,0.61,38.69
DSE-93-4342,"May 31, 2023",45.31,0.00,20.55,0.38,33.76
DSE-94-8730,"Jun 30, 2022",30.10,0.00,17.41,0.48,52.01
DSE-94-8730,"Mar 31, 2023",30.10,0.00,19.49,0.43,49.98
DSE-94-8730,"Apr 30, 2023",30.10,0.00,19.48,0.43,49.99
DSE-95-3548,"Jun 30, 2022",41.39,0.00,25.47,0.17,32.97
DSE-95-3548,"Feb 28, 2023",41.40,0.00,29.35,0.16,29.09
DSE-95-3548,"Apr 30, 2023",41.40,0.00,29.35,0.16,29.09
DSE-96-6811,"Dec 31, 2022",51.32,0.00,18.82,18.23,11.63
DSE-96-6811,"Apr 30, 2023",51.32,0.00,18.84,18.19,11.65
DSE-96-6811,"May 31, 2023",51.32,0.00,18.88,18.18,11.62
DSE-97-8097,"Jun 30, 2022",16.67,0.00,32.92,5.48,44.93
DSE-97-8097,"Apr 30, 2023",16.67,0.00,33.01,5.44,44.88
DSE-97-8097,"May 31, 2023",16.67,0.00,33.14,5.44,44.75
DSE-107-8005,"Dec 31, 2018",42.05,0.00,22.56,0.00,35.39
DSE-107-8005,"Apr 30, 2023",33.29,0.00,24.69,0.00,42.02
DSE-107-8005,"May 31, 2023",33.29,0.00,26.12,0.00,40.59
DSE-108-6555,"Jun 30, 2017",19.00,0.00,14.00,0.00,67.00
DSE-108-6555,"Mar 31, 2023",20.57,0.00,4.64,0.00,74.79
DSE-108-6555,"Apr 30, 2023",20.57,0.00,4.64,0.00,74.79
DSE-109-8122,"Jun 30, 2022",0.00,67.66,23.52,0.06,8.76
DSE-109-8122,"Apr 30, 2023",0.00,67.66,23.83,0.05,8.46
DSE-109-8122,"May 31, 2023",0.00,67.66,23.83,0.04,8.47
DSE-110-6556,"Jun 30, 2022",33.54,0.00,6.47,0.00,59.99
DSE-110-6556,"Apr 30, 2023",33.54,0.00,11.09,0.00,55.37
DSE-110-6556,"May 31, 2023",33.54,0.00,15.93,0.00,50.53
DSE-111-6498,"Dec 31, 2021",60.00,0.00,5.01,0.00,34.99
DSE-111-6498,"Apr 30, 2023",60.00,0.00,4.19,0.00,35.81
DSE-111-6498,"May 31, 2023",60.00,0.00,10.64,0.00,29.36
DSE-112-4623,"Dec 31, 2021",41.12,0.00,13.87,0.00,45.01
DSE-112-4623,"Apr 30, 2023",42.65,0.00,16.66,0.00,40.69
DSE-112-4623,"May 31, 2023",42.65,0.00,16.58,0.00,40.77
DSE-113-3967,"Dec 31, 2021",61.35,0.00,4.85,0.13,33.67
DSE-113-3967,"Apr 30, 2023",61.35,0.00,9.56,0.10,28.99
DSE-113-3967,"May 31, 2023",61.35,0.00,10.50,0.10,28.05
DSE-114-6784,"Jun 30, 2022",30.20,0.00,19.47,0.00,50.33
DSE-114-6784,"Apr 30, 2023",30.20,0.00,8.17,0.00,61.63
DSE-114-6784,"May 31, 2023",30.20,0.00,8.25,0.00,61.55
DSE-115-1510,"Jun 30, 2022",66.61,0.00,20.45,0.00,12.94
DSE-115-1510,"Apr 30, 2023",66.61,0.00,18.78,0.00,14.61
DSE-115-1510,"May 31, 2023",66.61,0.00,18.78,0.00,14.61
DSE-116-5573,"Jun 30, 2022",54.99,0.00,4.68,0.00,40.33
DSE-116-5573,"Apr 30, 2023",54.99,0.00,3.45,0.00,41.56
DSE-116-5573,"May 31, 2023",54.99,0.00,5.31,0.00,39.70
DSE-117-8233,"Jun 30, 2022",32.17,0.00,14.86,0.00,52.97
DSE-117-8233,"Apr 30, 2023",32.17,0.00,13.26,0.00,54.57
DSE-117-8233,"May 31, 2023",32.17,0.00,13.62,0.00,54.21
DSE-118-7055,"Jun 30, 2022",33.01,0.00,4.20,0.00,62.79
DSE-118-7055,"Apr 30, 2023",33.01,0.00,6.06,0.00,60.93
DSE-118-7055,"May 31, 2023",33.01,0.00,6.38,0.00,60.61
DSE-119-8277,"Dec 31, 2021",84.99,0.00,4.98,0.01,10.02
DSE-119-8277,"Apr 30, 2023",86.99,0.00,4.25,0.01,8.75
DSE-119-8277,"May 31, 2023",86.99,0.00,5.78,0.02,7.21
DSE-120-1734,"Dec 31, 2021",47.61,0.00,19.15,0.00,33.24
DSE-120-1734,"Apr 30, 2023",47.61,0.00,14.31,0.00,38.08
DSE-120-1734,"May 31, 2023",47.61,0.00,14.71,0.00,37.68
DSE-121-5886,"Dec 31, 2021",41.11,0.00,19.68,0.00,39.21
DSE-121-5886,"Apr 30, 2023",41.11,0.00,22.26,0.00,36.63
DSE-121-5886,"May 31, 2023",41.11,0.00,23.32,0.00,35.57
DSE-122-1145,"Jun 30, 2022",15.04,51.00,6.85,0.00,27.11
DSE-122-1145,"Apr 30, 2023",15.04,51.00,5.99,0.00,27.97
DSE-122-1145,"May 31, 2023",15.04,51.00,6.09,0.00,27.87
DSE-123-4139,"Dec 31, 2022",30.67,0.00,47.97,0.54,20.82
DSE-123-4139,"Apr 30, 2023",30.67,0.00,48.41,0.20,20.72
DSE-123-4139,"May 31, 2023",30.67,0.00,48.32,0.20,20.81
DSE-124-2646,"Jun 30, 2022",1.38,0.00,63.65,0.00,34.97
DSE-124-2646,"Apr 30, 2023",1.38,0.00,63.79,0.00,34.83
DSE-124-2646,"May 31, 2023",1.38,0.00,63.80,0.00,34.82
DSE-125-5816,"Jun 30, 2022",8.89,0.00,40.49,0.00,50.62
DSE-125-5816,"Apr 30, 2023",8.89,0.00,40.18,0.00,50.93
DSE-125-5816,"May 31, 2023",8.89,0.00,40.19,0.00,50.92
DSE-126-2480,"Jun 30, 2022",14.12,51.00,18.32,0.00,16.56
DSE-126-2480,"Apr 30, 2023",11.03,51.00,7.09,0.00,30.88
DSE-126-2480,"May 31, 2023",11.03,51.00,7.42,0.00,30.55
DSE-127-6429,"Jun 30, 2022",37.77,0.00,30.37,0.45,31.41
DSE-127-6429,"Apr 30, 2023",37.77,0.00,32.36,0.53,29.34
DSE-127-6429,"May 31, 2023",37.77,0.00,31.62,0.53,30.08
DSE-128-8806,"Jun 30, 2022",50.36,0.00,26.92,1.82,20.90
DSE-128-8806,"Apr 30, 2023",50.36,0.00,21.52,0.01,28.11
DSE-128-8806,"May 31, 2023",50.36,0.00,17.65,0.01,31.98
DSE-129-9330,"Dec 31, 2021",60.00,0.00,4.02,0.00,35.98
DSE-129-9330,"Apr 30, 2023",60.00,0.00,5.09,0.00,34.91
DSE-129-9330,"May 31, 2023",60.00,0.00,7.32,0.00,32.68
DSE-130-5697,"Jun 30, 2016",30.45,0.00,7.94,0.00,61.61
DSE-130-5697,"Apr 30, 2023",38.26,0.00,17.66,0.00,44.08
DSE-130-5697,"May 31, 2023",38.26,0.00,11.16,0.00,50.58
